万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号
688001.SH,688001,20220812,101903040,1169991,,,B,370000,200,2031964,2035267
688001.SH,688001,20220812,101903210,1170013,,,B,370000,200,2031964,2035328
688001.SH,688001,20220812,101905280,1170467,,,B,370000,300,2031964,2036005
688001.SH,688001,20220812,101905280,1170469,,,B,370000,200,2031964,2036007
688001.SH,688001,20220812,101905280,1170470,,,B,370000,200,2031964,2036009
688001.SH,688001,20220812,101905280,1170472,,,B,370000,700,2031964,2036012
688001.SH,688001,20220812,101905320,1170509,,,B,370000,700,2031964,2036047
688001.SH,688001,20220812,101905330,1170512,,,B,370000,800,2031964,2036050
688001.SH,688001,20220812,101905360,1170533,,,B,370000,700,2031964,2036073
688001.SH,688001,20220812,101905520,1170604,,,B,370000,200,2031964,2036182
688001.SH,688001,20220812,101905550,1170606,,,B,370000,200,2031964,2036190
688001.SH,688001,20220812,101910300,1171820,,,B,370000,159,2031964,2038144
688001.SH,688001,20220812,101918280,1173508,,,S,370000,41,2040951,2038144
688001.SH,688001,20220812,101918280,1173509,,,S,369400,159,2040951,2038098
688001.SH,688001,20220812,101929450,1175842,,,B,370800,200,2006864,2044361
688001.SH,688001,20220812,101929450,1175843,,,B,370800,200,2006864,2044362
688001.SH,688001,20220812,101929450,1175844,,,B,370800,200,2006864,2044363
688001.SH,688001,20220812,101929560,1175858,,,B,370000,200,2044364,2044401
688001.SH,688001,20220812,101929560,1175859,,,B,370000,200,2044364,2044402
688001.SH,688001,20220812,101929570,1175861,,,B,370000,400,2044364,2044405
688001.SH,688001,20220812,101929620,1175864,,,B,370000,265,2044364,2044415
688001.SH,688001,20220812,101956280,1180977,,,S,370200,200,2052732,2048789
688001.SH,688001,20220812,102001330,1182070,,,B,370200,290,2052732,2054354
688001.SH,688001,20220812,102002820,1182508,,,B,370200,200,2052732,2055020
688001.SH,688001,20220812,102002820,1182509,,,B,370200,573,2052732,2055021
688001.SH,688001,20220812,102004180,1182885,,,S,370100,1000,2055665,2044557
688001.SH,688001,20220812,102004820,1183022,,,B,370100,351,2055665,2055899
688001.SH,688001,20220812,102004840,1183027,,,B,370100,293,2055665,2055902
688001.SH,688001,20220812,102013070,1185180,,,S,370000,400,2059358,2058325
688001.SH,688001,20220812,102016480,1186011,,,S,370000,349,2060753,2058325
688001.SH,688001,20220812,102016480,1186012,,,S,370000,51,2060754,2058325
688001.SH,688001,20220812,102027850,1188184,,,B,369900,200,2062637,2064729
688001.SH,688001,20220812,102028340,1188278,,,B,369800,200,2064806,2064874
688001.SH,688001,20220812,102030730,1189068,,,B,369800,200,2064806,2065994
688001.SH,688001,20220812,102030780,1189076,,,B,369800,213,2064806,2066004
688001.SH,688001,20220812,102030830,1189086,,,B,369800,78,2064806,2066032
688001.SH,688001,20220812,102048070,1192798,,,S,369800,135,2071624,2066032
688001.SH,688001,20220812,102048120,1192855,,,B,369800,213,2071624,2071654
688001.SH,688001,20220812,102051620,1193870,,,S,369600,200,2073117,2054965
688001.SH,688001,20220812,102104610,1197080,,,S,369600,300,2077895,2054965
688001.SH,688001,20220812,102104610,1197081,,,S,369400,141,2077895,2038098
688001.SH,688001,20220812,102104610,1197082,,,S,369400,300,2077895,2048319
688001.SH,688001,20220812,102104780,1197113,,,B,369400,416,2077895,2077950
688001.SH,688001,20220812,102104830,1197121,,,B,369400,213,2077895,2077962
688001.SH,688001,20220812,102104890,1197143,,,B,369400,213,2077895,2077980
688001.SH,688001,20220812,102106270,1197441,,,B,369400,415,2077895,2078483
688001.SH,688001,20220812,102106650,1197586,,,B,369400,213,2077895,2078747
688001.SH,688001,20220812,102107240,1197748,,,B,369400,213,2077895,2079044
688001.SH,688001,20220812,102107610,1197893,,,B,369400,213,2077895,2079233
688001.SH,688001,20220812,102108030,1198020,,,B,369400,213,2077895,2079386
688001.SH,688001,20220812,102108270,1198059,,,B,369400,205,2077895,2079447
688001.SH,688001,20220812,102109990,1198642,,,B,369400,215,2077895,2080211
688001.SH,688001,20220812,102109990,1198643,,,B,369400,200,2077895,2080212
688001.SH,688001,20220812,102110080,1198683,,,B,369400,200,2077895,2080256
688001.SH,688001,20220812,102110080,1198684,,,B,369400,200,2077895,2080257
688001.SH,688001,20220812,102110390,1198861,,,B,369400,200,2077895,2080397
688001.SH,688001,20220812,102110390,1198862,,,B,369400,200,2077895,2080398
688001.SH,688001,20220812,102110640,1198921,,,B,369400,213,2077895,2080483
688001.SH,688001,20220812,102111140,1198989,,,B,369400,417,2077895,2080622
688001.SH,688001,20220812,102114020,1199880,,,B,369500,677,2081761,2081845
688001.SH,688001,20220812,102114080,1199895,,,B,369500,434,2081761,2081874
688001.SH,688001,20220812,102115710,1200349,,,B,369500,829,2081761,2082528
688001.SH,688001,20220812,102118340,1200949,,,B,369500,200,2081761,2083364
688001.SH,688001,20220812,102119190,1201202,,,B,369500,200,2081761,2083711
688001.SH,688001,20220812,102119260,1201247,,,B,369500,592,2081761,2083749
688001.SH,688001,20220812,102119330,1201270,,,B,369500,222,2081761,2083794
688001.SH,688001,20220812,102119330,1201272,,,B,369500,200,2081761,2083797
688001.SH,688001,20220812,102119500,1201301,,,B,369500,294,2081761,2083854
688001.SH,688001,20220812,102119530,1201308,,,B,369500,1757,2081761,2083876
688001.SH,688001,20220812,102119860,1201372,,,B,369500,1233,2081761,2083983
688001.SH,688001,20220812,102120340,1201448,,,B,369700,200,2076179,2084107
688001.SH,688001,20220812,102121670,1201737,,,B,369700,200,2076179,2084582
688001.SH,688001,20220812,102121670,1201738,,,B,369700,200,2076179,2084583
688001.SH,688001,20220812,102145140,1207996,,,B,369700,72,2076179,2093191
688001.SH,688001,20220812,102154890,1210469,,,S,369700,228,2096751,2093191
688001.SH,688001,20220812,102154890,1210470,,,S,369500,200,2096751,2086982
688001.SH,688001,20220812,102154890,1210471,,,S,369400,781,2096751,2080622
688001.SH,688001,20220812,102154890,1210472,,,S,369400,200,2096751,2080684
688001.SH,688001,20220812,102154890,1210473,,,S,369400,200,2096751,2080721
688001.SH,688001,20220812,102154890,1210474,,,S,369300,591,2096751,2035182
688001.SH,688001,20220812,102154890,1210475,,,S,369300,9,2096752,2035182
688001.SH,688001,20220812,102154890,1210476,,,S,369300,1000,2096752,2083277
688001.SH,688001,20220812,102154890,1210477,,,S,369300,1000,2096752,2085240
688001.SH,688001,20220812,102212810,1216446,,,S,369200,1000,2104295,1965058
688001.SH,688001,20220812,102212810,1216447,,,S,369200,400,2104295,2032049
688001.SH,688001,20220812,102213480,1216674,,,S,369100,200,2104609,1495465
688001.SH,688001,20220812,102213480,1216675,,,S,369100,163,2104609,2044336
688001.SH,688001,20220812,102224390,1220457,,,S,369100,37,2109441,2044336
688001.SH,688001,20220812,102224390,1220458,,,S,369100,200,2109441,2102067
688001.SH,688001,20220812,102224390,1220459,,,S,369100,400,2109441,2106844
688001.SH,688001,20220812,102224390,1220460,,,S,369000,300,2109441,1537597
688001.SH,688001,20220812,102224390,1220461,,,S,369000,1000,2109441,1795500
688001.SH,688001,20220812,102234900,1224227,,,S,368900,200,2113848,1007885
688001.SH,688001,20220812,102235520,1224352,,,B,368900,100,2113848,2114047
688001.SH,688001,20220812,102235520,1224353,,,B,369100,150,2111574,2114047
688001.SH,688001,20220812,102237580,1225037,,,S,368600,277,2115038,1612282
688001.SH,688001,20220812,102237580,1225038,,,S,368600,270,2115039,1612282
688001.SH,688001,20220812,102237580,1225039,,,S,368500,200,2115039,1361242
688001.SH,688001,20220812,102237580,1225040,,,S,368500,297,2115039,1608970
688001.SH,688001,20220812,102237580,1225041,,,S,368000,400,2115039,842989
688001.SH,688001,20220812,102237580,1225042,,,S,368000,800,2115039,1987564
688001.SH,688001,20220812,102237580,1225043,,,S,368000,1415,2115039,2061833
688001.SH,688001,20220812,102237580,1225044,,,S,368000,2000,2115039,2073553
688001.SH,688001,20220812,102238720,1225318,,,B,368000,169,2115039,2115348
688001.SH,688001,20220812,102238720,1225319,,,B,368000,200,2115334,2115348
688001.SH,688001,20220812,102243450,1226403,,,B,368500,296,2115237,2117076
688001.SH,688001,20220812,102248690,1227447,,,B,368500,229,2115237,2118690
688001.SH,688001,20220812,102251570,1228034,,,S,368100,171,2119528,2117796
688001.SH,688001,20220812,102256100,1230016,,,B,368500,500,2115237,2121369
688001.SH,688001,20220812,102256540,1230185,,,S,368100,29,2121591,2117796
688001.SH,688001,20220812,102256540,1230186,,,S,368100,300,2121591,2118041
688001.SH,688001,20220812,102256540,1230187,,,S,367800,171,2121591,840962
688001.SH,688001,20220812,102312960,1235172,,,B,368500,5273,2115237,2128600
688001.SH,688001,20220812,102345070,1242628,,,B,369100,50,2111574,2139449
688001.SH,688001,20220812,102359570,1245595,,,B,369200,291,2104295,2143672
688001.SH,688001,20220812,102400340,1245704,,,B,369200,3000,2104295,2143883
688001.SH,688001,20220812,102401530,1245984,,,B,369200,275,2104295,2144365
688001.SH,688001,20220812,102402640,1246203,,,B,369200,262,2104295,2144681
688001.SH,688001,20220812,102405640,1246872,,,B,369200,228,2104295,2145670
688001.SH,688001,20220812,102408650,1247582,,,B,369200,200,2104295,2146799
688001.SH,688001,20220812,102408670,1247585,,,B,369200,200,2104295,2146803
688001.SH,688001,20220812,102408750,1247604,,,B,369200,200,2104295,2146829
688001.SH,688001,20220812,102414310,1249402,,,B,369200,200,2104295,2149419
688001.SH,688001,20220812,102414500,1249435,,,B,369200,210,2104295,2149493
688001.SH,688001,20220812,102422760,1251192,,,B,369200,200,2104295,2152240
688001.SH,688001,20220812,102425950,1251891,,,B,369200,320,2104295,2153353
688001.SH,688001,20220812,102437930,1254761,,,B,369800,743,2071624,2157709
688001.SH,688001,20220812,102437930,1254762,,,B,369800,6000,2072165,2157709
688001.SH,688001,20220812,102437930,1254763,,,B,370100,3283,2055665,2157709
688001.SH,688001,20220812,102437930,1254764,,,B,370200,5699,2052732,2157709
688001.SH,688001,20220812,102437960,1254767,,,B,370200,200,2052732,2157714
688001.SH,688001,20220812,102438000,1254772,,,B,370200,200,2052732,2157725
688001.SH,688001,20220812,102438020,1254783,,,B,370200,200,2052732,2157728
688001.SH,688001,20220812,102438060,1254787,,,B,370200,200,2052732,2157737
688001.SH,688001,20220812,102438060,1254788,,,B,370200,200,2052732,2157738
688001.SH,688001,20220812,102438060,1254789,,,B,370200,200,2052732,2157739
688001.SH,688001,20220812,102507360,1261599,,,B,370200,200,2052732,2167995
688001.SH,688001,20220812,102507420,1261622,,,B,370200,213,2052732,2168025
688001.SH,688001,20220812,102507470,1261655,,,B,370200,213,2052732,2168061
688001.SH,688001,20220812,102514940,1263630,,,S,370000,200,2170963,2167334
688001.SH,688001,20220812,102523660,1265653,,,B,370000,290,2170963,2174310
688001.SH,688001,20220812,102531820,1267284,,,B,370000,10,2170963,2176927
688001.SH,688001,20220812,102531820,1267285,,,B,370000,990,2171819,2176927
688001.SH,688001,20220812,102536150,1268131,,,S,369400,220,2178190,2166499
688001.SH,688001,20220812,102536150,1268132,,,S,369400,211,2178190,2166527
688001.SH,688001,20220812,102536150,1268133,,,S,369400,200,2178190,2166719
688001.SH,688001,20220812,102536150,1268134,,,S,369400,161,2178190,2167052
688001.SH,688001,20220812,102536340,1268189,,,S,369400,39,2178284,2167052
688001.SH,688001,20220812,102539620,1268744,,,S,369300,200,2179238,2164778
688001.SH,688001,20220812,102543090,1269457,,,S,369300,1730,2180484,2164778
688001.SH,688001,20220812,102616130,1276847,,,S,369300,70,2192328,2164778
688001.SH,688001,20220812,102616130,1276848,,,S,369300,130,2192328,2188460
688001.SH,688001,20220812,102616490,1276931,,,S,369300,233,2192471,2188460
688001.SH,688001,20220812,102617490,1277140,,,S,369300,244,2192919,2188460
688001.SH,688001,20220812,102617490,1277141,,,S,369300,94,2192920,2188460
688001.SH,688001,20220812,102618730,1277524,,,S,369200,200,2193457,2153353
688001.SH,688001,20220812,102618730,1277525,,,S,369200,200,2193458,2153353
688001.SH,688001,20220812,102618730,1277526,,,S,369200,200,2193459,2153353
688001.SH,688001,20220812,102618730,1277527,,,S,369200,200,2193460,2153353
688001.SH,688001,20220812,102618780,1277541,,,S,369200,200,2193477,2153353
688001.SH,688001,20220812,102618780,1277542,,,S,369200,200,2193478,2153353
688001.SH,688001,20220812,102618780,1277543,,,S,369200,200,2193479,2153353
688001.SH,688001,20220812,102618780,1277544,,,S,369200,200,2193480,2153353
688001.SH,688001,20220812,102618780,1277545,,,S,369200,200,2193481,2153353
688001.SH,688001,20220812,102618790,1277546,,,S,369200,200,2193482,2153353
688001.SH,688001,20220812,102618790,1277547,,,S,369200,180,2193490,2153353
688001.SH,688001,20220812,102618790,1277548,,,S,369200,20,2193490,2162744
688001.SH,688001,20220812,102618810,1277557,,,S,369200,200,2193502,2162744
688001.SH,688001,20220812,102618820,1277561,,,S,369200,200,2193511,2162744
688001.SH,688001,20220812,102618950,1277624,,,S,369200,200,2193562,2162744
688001.SH,688001,20220812,102619060,1277650,,,S,369200,500,2193628,2162744
688001.SH,688001,20220812,102622190,1278794,,,S,369200,932,2195225,2162744
688001.SH,688001,20220812,102623470,1279168,,,S,369200,2919,2195723,2162744
688001.SH,688001,20220812,102627650,1280557,,,S,369100,200,2197527,2139449
688001.SH,688001,20220812,102627740,1280599,,,S,369100,50,2197563,2139449
688001.SH,688001,20220812,102627740,1280600,,,S,369100,150,2197563,2139537
688001.SH,688001,20220812,102627800,1280641,,,S,369100,150,2197591,2139537
688001.SH,688001,20220812,102630440,1281822,,,B,369100,50,2197591,2199085
688001.SH,688001,20220812,102630530,1281846,,,S,369100,150,2199130,2199085
688001.SH,688001,20220812,102630530,1281847,,,S,369100,50,2199130,2199104
688001.SH,688001,20220812,102633870,1283272,,,B,369200,200,2195723,2201161
688001.SH,688001,20220812,102636230,1283876,,,S,369100,150,2202130,2199104
688001.SH,688001,20220812,102636230,1283877,,,S,368700,500,2202130,2144325
688001.SH,688001,20220812,102636230,1283878,,,S,368600,1000,2202130,2136279
688001.SH,688001,20220812,102636230,1283879,,,S,368500,1725,2202130,2128600
688001.SH,688001,20220812,102640730,1285081,,,B,369200,294,2195723,2203863
688001.SH,688001,20220812,102700210,1288980,,,S,368600,2000,2210023,2204143
688001.SH,688001,20220812,102702540,1289706,,,B,368600,230,2210023,2210978
688001.SH,688001,20220812,102704590,1290134,,,B,368600,367,2210023,2211737
688001.SH,688001,20220812,102708870,1291225,,,B,368600,900,2210023,2213566
688001.SH,688001,20220812,102712720,1291995,,,B,368600,340,2210023,2214935
688001.SH,688001,20220812,102719000,1293848,,,B,368600,1500,2210023,2217261
688001.SH,688001,20220812,102719060,1293858,,,B,368600,700,2210023,2217288
688001.SH,688001,20220812,102719060,1293859,,,B,368600,570,2210023,2217289
688001.SH,688001,20220812,102719840,1294136,,,S,368600,130,2217549,2217289
688001.SH,688001,20220812,102719840,1294137,,,S,368600,700,2217549,2217290
688001.SH,688001,20220812,102719840,1294138,,,S,368500,1984,2217549,2128600
688001.SH,688001,20220812,102721060,1294491,,,S,368500,1018,2217911,2128600
688001.SH,688001,20220812,102722610,1294960,,,B,368500,700,2217911,2218567
688001.SH,688001,20220812,102722760,1295028,,,B,368500,500,2217911,2218606
688001.SH,688001,20220812,102728860,1296486,,,B,368500,200,2217911,2220759
688001.SH,688001,20220812,102728960,1296497,,,B,368500,200,2217911,2220785
688001.SH,688001,20220812,102730600,1296801,,,S,368300,200,2221367,2184212
688001.SH,688001,20220812,102730600,1296802,,,S,368100,500,2221367,2148234
688001.SH,688001,20220812,102730600,1296803,,,S,368100,1567,2221367,2208792
688001.SH,688001,20220812,102730600,1296804,,,S,368000,1008,2221367,2130341
688001.SH,688001,20220812,102740320,1298633,,,B,368500,200,2217911,2224308
688001.SH,688001,20220812,102742260,1299029,,,S,368000,1000,2224841,2130341
688001.SH,688001,20220812,102747050,1299838,,,S,368000,800,2226369,2130341
688001.SH,688001,20220812,102804690,1303013,,,B,368500,199,2217911,2231648
688001.SH,688001,20220812,102816460,1305901,,,S,368500,96,2236081,2231648
688001.SH,688001,20220812,102816520,1305909,,,S,368200,300,2236097,2235270
688001.SH,688001,20220812,102831530,1308713,,,S,368200,300,2240790,2240328
688001.SH,688001,20220812,102831530,1308714,,,S,368000,96,2240790,2130341
688001.SH,688001,20220812,102838280,1309923,,,S,368000,2888,2242778,2130341
688001.SH,688001,20220812,102838280,1309924,,,S,368000,129,2242778,2242462
688001.SH,688001,20220812,102858540,1314011,,,S,368000,871,2249157,2242462
688001.SH,688001,20220812,102858540,1314012,,,S,367800,29,2249157,840962
688001.SH,688001,20220812,102858540,1314013,,,S,367800,100,2249157,2129205
688001.SH,688001,20220812,102858750,1314029,,,S,367800,400,2249206,2129205
688001.SH,688001,20220812,102858750,1314030,,,S,367800,500,2249206,2130227
688001.SH,688001,20220812,102858750,1314031,,,S,367600,1000,2249206,882783
688001.SH,688001,20220812,102858750,1314032,,,S,367600,400,2249206,2136223
688001.SH,688001,20220812,102858750,1314033,,,S,367200,300,2249206,2120598
688001.SH,688001,20220812,102858750,1314034,,,S,367200,200,2249206,2127091
