万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数
688001.SH,688001,20220812,95318000,374200,0,0,1451,0,,,561173,20900652,379500,366300,374500,375200,374000,374100,374200,374300,374400,374800,375000,375300,375400,375600,800,500,2499,400,800,200,400,200,200,200,373200,373000,372600,372500,372400,372300,372200,371700,371000,370900,300,863,200,1500,300,1284,6490,2200,1498,500,0,0,426160,133408,0,0,0,0,0
688001.SH,688001,20220812,95321000,374200,0,0,1451,0,,,561173,20900652,379500,366300,374500,375200,373900,374000,374100,374200,374300,374400,374800,375000,375300,375400,200,800,500,2499,200,400,200,400,200,200,373200,373000,372600,372500,372400,372300,372200,371700,371000,370900,300,863,200,1500,300,1284,6490,2200,1498,500,0,0,425760,133408,0,0,0,0,0
688001.SH,688001,20220812,95324000,374200,0,0,1451,0,,,561173,20900652,379500,366300,374500,375200,373900,374000,374100,374200,374300,374800,375000,375300,375400,375600,1000,800,500,2499,200,200,400,200,200,200,373200,373000,372600,372500,372400,372300,372200,371700,371000,370900,300,863,200,1500,300,1284,6490,2200,1498,500,0,0,426160,133408,0,0,0,0,0
688001.SH,688001,20220812,95327000,372200,10937,407246,1462,0,,,572110,21307898,379500,366300,374500,375200,372000,373900,374000,374100,374200,374300,374800,375000,375300,375400,9063,1000,800,500,2499,200,200,400,200,200,371700,371000,370900,370700,370300,370200,370100,370000,369600,368900,2200,1498,500,114,200,200,500,2200,3800,200,0,0,437683,122471,0,0,0,0,0
688001.SH,688001,20220812,95330000,372000,9263,344584,1465,0,,,581373,21652482,379500,366300,374500,375200,373700,373800,373900,374000,374100,374200,374300,374800,375000,375400,1117,200,1000,800,500,2499,200,200,400,200,372000,371700,371000,370900,370700,370300,370200,370100,370000,369600,2337,2600,1498,500,114,200,200,500,2200,3800,0,0,429737,125208,0,0,0,0,0
688001.SH,688001,20220812,95333000,372000,0,0,1465,0,,,581373,21652482,379500,366300,374500,375200,373500,373600,373700,373800,373900,374200,374300,375000,375400,375600,200,1200,200,200,200,2499,200,400,200,200,371700,371000,370900,370700,370300,370200,370100,370000,369600,368900,2600,1498,500,114,200,200,500,2200,3800,200,0,0,427920,122871,0,0,0,0,0
688001.SH,688001,20220812,95336000,372000,0,0,1465,0,,,581373,21652482,379500,366300,374500,375200,373200,373400,373500,373600,373700,373800,374200,374300,375000,375400,400,1000,400,200,200,200,2499,200,400,200,371800,371700,371000,370900,370700,370300,370200,370100,370000,369600,500,2600,1498,500,114,200,200,500,2200,3800,0,0,428920,123371,0,0,0,0,0
688001.SH,688001,20220812,95339000,371800,400,14872,1466,0,,,581773,21667354,379500,366300,374500,375200,372900,373100,373200,373400,373600,373700,373800,374200,374300,375000,600,400,600,600,200,200,200,2499,200,400,371800,371700,371000,370900,370700,370300,370200,370100,370000,369600,100,2600,1498,500,114,200,200,500,2200,3800,0,0,429320,122971,0,0,0,0,0
688001.SH,688001,20220812,95342000,371800,0,0,1466,0,,,581773,21667354,379500,366300,374500,375200,372800,372900,373100,373200,373600,373700,373800,374200,374300,375000,600,600,400,600,200,200,200,2499,200,400,372000,371800,371700,371000,370900,370700,370300,370200,370100,370000,400,100,2600,1498,500,114,200,200,500,2200,0,0,429320,123371,0,0,0,0,0
688001.SH,688001,20220812,95345000,371800,0,0,1466,0,,,581773,21667354,379500,366300,374500,375200,372800,372900,373100,373200,373600,373700,373800,374200,374300,375000,1000,600,400,200,200,200,200,2499,200,400,372000,371800,371700,371000,370900,370700,370300,370200,370100,370000,400,100,2600,1498,500,114,200,200,500,2200,0,0,429320,123371,0,0,0,0,0
688001.SH,688001,20220812,95348000,371800,0,0,1466,0,,,581773,21667354,379500,366300,374500,375200,372800,373100,373200,373600,373700,374200,374300,375000,375600,375900,1600,400,200,200,200,2499,200,400,200,2416,372000,371800,371700,371000,370900,370700,370300,370200,370100,370000,400,100,400,1498,500,114,200,200,500,2200,0,0,430020,121171,0,0,0,0,0
688001.SH,688001,20220812,95351000,371800,0,0,1466,0,,,581773,21667354,379500,366300,374500,375200,372800,373100,373200,373600,373700,374200,374300,375000,375600,375900,1600,400,200,200,200,2499,200,400,200,2416,372000,371800,371700,371000,370900,370700,370500,370300,370200,370100,400,100,400,1498,500,114,300,200,200,500,0,0,430020,121471,0,0,0,0,0
688001.SH,688001,20220812,95354000,372000,289,10751,1467,0,,,582062,21678105,379500,366300,374500,375200,372700,372800,373100,373200,373600,373700,374200,374300,375000,375600,200,1600,200,200,200,200,2499,200,400,200,372000,371800,371700,371000,370900,370700,370500,370300,370200,370100,111,100,400,1498,500,114,300,200,200,500,0,0,429920,121182,0,0,0,0,0
688001.SH,688001,20220812,95357000,372000,0,0,1467,0,,,582062,21678105,379500,366300,374500,375200,372700,372800,373100,373200,373600,373700,374200,374300,375000,375600,400,1400,200,200,200,200,2499,200,400,200,372500,372000,371800,371700,371000,370900,370700,370500,370300,370200,500,111,100,400,1498,500,114,300,200,200,0,0,434120,124282,0,0,0,0,0
688001.SH,688001,20220812,95400000,372000,0,0,1467,0,,,582062,21678105,379500,366300,374500,375200,372700,372800,373100,373200,373600,373700,374200,374300,375000,375600,400,1400,200,200,200,200,2499,200,400,200,372500,372000,371800,371700,371100,371000,370900,370700,370500,370300,500,111,100,400,200,1498,500,114,300,200,0,0,434120,124482,0,0,0,0,0
688001.SH,688001,20220812,95403000,372700,624,23252,1470,0,,,582686,21701357,379500,366300,374500,375200,372800,373100,373200,373600,373700,374200,374300,375000,375600,375900,1400,200,200,200,200,2499,200,400,200,1616,372700,372500,372000,371800,371700,371100,371000,370900,370700,370500,100,276,111,100,400,200,1498,500,114,300,0,0,433520,124358,0,0,0,0,0
688001.SH,688001,20220812,95406000,371800,488,18174,1474,0,,,583174,21719531,379500,366300,374500,375200,372800,373100,373200,373600,373700,374300,375000,375600,375900,376500,1400,200,200,200,200,200,400,200,1616,300,371800,371700,371100,371000,370900,370700,370500,370300,370200,370100,99,400,200,1498,500,114,300,200,200,500,0,0,431021,123870,0,0,0,0,0
688001.SH,688001,20220812,95409000,371800,0,0,1474,0,,,583174,21719531,379500,366300,374500,375200,372700,372800,373200,373600,373700,374300,375000,375600,375900,376500,800,600,200,200,200,200,400,200,1616,300,371800,371700,371100,371000,370900,370700,370500,370300,370200,370100,499,400,200,1498,500,114,300,200,200,500,0,0,430821,124270,0,0,0,0,0
688001.SH,688001,20220812,95412000,371800,0,0,1474,0,,,583174,21719531,379500,366300,374500,375200,372700,372800,373200,373600,373700,374300,375000,375600,375900,376500,1600,226,200,200,200,200,400,200,1616,300,372000,371800,371700,371100,371000,370900,370700,370500,370300,370200,1000,499,400,200,2498,500,114,300,200,200,0,0,431247,127270,0,0,0,0,0
688001.SH,688001,20220812,95415000,372700,958,35705,1479,0,,,584132,21755236,379500,366300,374500,375200,372700,372800,373200,373600,373700,375000,375600,375900,376500,378600,1442,226,200,200,200,400,200,1616,300,700,372000,371800,371700,371100,371000,370900,370700,370500,370300,370200,1000,699,400,200,2498,500,114,300,200,200,0,0,430889,127470,0,0,0,0,0
688001.SH,688001,20220812,95418000,372700,1674,62390,1485,0,,,585806,21817626,379500,366300,374500,375200,373200,373700,375000,375600,375900,376500,378600,378900,379000,379100,200,200,400,200,1616,300,700,200,200,300,372800,372100,372000,371800,371700,371100,371000,370900,370700,370500,1326,200,1000,699,860,200,2498,500,114,300,0,0,429021,129456,0,0,0,0,0
688001.SH,688001,20220812,95421000,373200,200,7464,1486,0,,,586006,21825090,379500,366300,374500,375200,373700,375000,375600,375900,376500,378600,378900,379000,379100,379200,400,400,200,1616,300,700,200,200,300,18,372800,372700,372100,372000,371800,371700,371100,371000,370900,370700,1326,1000,200,1000,699,860,200,2498,500,114,0,0,429021,129956,0,0,0,0,0
688001.SH,688001,20220812,95426000,373700,300,11211,1488,0,,,586306,21836301,379500,366300,374500,375200,373700,375000,375600,375900,376500,378600,378900,379000,379100,379200,100,400,200,1616,300,700,200,200,300,18,372800,372700,372100,372000,371800,371700,371100,371000,370900,370700,1326,1000,200,1000,699,860,200,2498,500,114,0,0,428721,129956,0,0,0,0,0
688001.SH,688001,20220812,95429000,373700,100,3737,1489,0,,,586406,21840038,379500,366300,374500,375200,375000,375600,375900,376500,378600,378900,379000,379100,379200,379300,400,200,1616,300,700,200,200,300,18,200,373700,372800,372700,372100,372000,371800,371700,371100,371000,370900,400,1326,1000,200,1000,699,860,200,2498,500,0,0,428621,130356,0,0,0,0,0
688001.SH,688001,20220812,95433000,373700,0,0,1489,0,,,586406,21840038,379500,366300,374500,375200,374800,374900,375000,375600,375900,376500,378600,378900,379000,379100,200,1952,400,200,1616,300,700,200,200,300,373700,372900,372800,372700,372100,372000,371800,371700,371100,371000,400,1000,1326,1000,200,1000,699,860,200,2498,0,0,430773,131356,0,0,0,0,0
688001.SH,688001,20220812,95436000,373700,0,0,1489,0,,,586406,21840038,379500,366300,374500,375200,374800,374900,375000,375600,375900,376500,378600,378900,379000,379100,200,1952,400,200,1616,300,700,200,200,300,373700,372900,372800,372700,372100,372000,371800,371700,371100,371000,400,1000,1326,1000,200,1000,699,860,200,2498,0,0,430573,131356,0,0,0,0,0
688001.SH,688001,20220812,95441000,373700,0,0,1489,0,,,586406,21840038,379500,366300,374500,375200,374800,374900,375000,375600,375900,376500,378600,378900,379000,379100,200,1952,400,200,1616,300,700,200,200,300,373700,372900,372800,372700,372100,372000,371800,371700,371100,371000,400,1000,1326,1000,200,1000,699,860,200,2498,0,0,430773,131356,0,0,0,0,0
688001.SH,688001,20220812,95444000,373700,0,0,1489,0,,,586406,21840038,379500,366300,374500,375200,374700,374800,374900,375000,375600,375900,376500,378600,378900,379000,800,200,1952,400,200,1616,300,700,200,200,373700,372900,372800,372700,372100,372000,371800,371700,371100,371000,400,1000,1326,1000,200,1000,699,860,200,2498,0,0,431573,131356,0,0,0,0,0
688001.SH,688001,20220812,95446000,373700,400,14948,1491,0,,,586806,21854986,379500,366300,374500,375200,373700,374500,374700,374800,374900,375000,375600,375900,376500,378600,200,700,1000,200,900,400,200,1616,300,700,372900,372800,372700,372100,372000,371800,371700,371100,371000,370900,1000,1326,1000,200,1000,699,860,200,2498,500,0,0,431621,130956,0,0,0,0,0
688001.SH,688001,20220812,95449000,373700,400,14948,1493,0,,,587206,21869934,379500,366300,374500,375200,374500,374700,374800,374900,375000,375600,375900,376500,378600,378900,700,1000,200,900,400,200,1616,300,700,200,373700,373600,372900,372800,372100,372000,371800,371700,371100,371000,100,1000,1000,1326,200,1000,699,860,200,2498,0,0,431421,131056,0,0,0,0,0
688001.SH,688001,20220812,95452000,373700,100,3737,1494,0,,,587306,21873671,379500,366300,374500,375200,373700,374500,374700,374900,375000,375600,375900,376500,378600,378800,515,700,1000,900,400,200,1616,300,700,300,373600,372900,372800,372100,372000,371800,371700,371100,371000,370900,1000,1000,1326,200,1000,699,860,200,2498,500,0,0,432036,130956,0,0,0,0,0
688001.SH,688001,20220812,95455000,373700,0,0,1494,0,,,587306,21873671,379500,366300,374500,375200,373700,374500,374700,374900,375000,375600,375900,376500,378600,378800,515,700,1000,900,400,200,1616,300,700,300,373600,372900,372800,372100,372000,371800,371700,371100,371000,370900,1000,1000,1326,200,1000,699,860,200,2498,500,0,0,431836,130956,0,0,0,0,0
688001.SH,688001,20220812,95458000,373600,1000,37360,1496,0,,,588306,21911031,379500,366300,374500,375200,373600,373700,374500,374700,374900,375000,375600,375900,376500,378600,1471,515,700,1000,900,400,200,1616,300,700,372900,372800,372100,372000,371800,371700,371100,371000,370900,370700,1000,1326,200,1000,699,860,200,2498,500,114,0,0,435307,129956,0,0,0,0,0
688001.SH,688001,20220812,95502000,373600,0,0,1496,0,,,588306,21911031,379500,366300,374500,375200,373600,373700,374500,374700,374900,375000,375600,375900,376500,378600,1471,415,700,1000,900,400,200,1616,300,700,372900,372800,372100,372000,371800,371700,371100,371000,370900,370700,1000,1326,200,1000,699,860,200,2498,500,114,0,0,435207,129956,0,0,0,0,0
688001.SH,688001,20220812,95505000,373600,0,0,1496,0,,,588306,21911031,379500,366300,374500,375200,373500,373600,373700,374500,374700,374900,375000,375600,375900,376500,400,1671,415,700,1000,900,400,200,1616,300,372900,372800,372100,372000,371800,371700,371100,371000,370900,370700,1000,1326,200,1000,699,860,200,2498,500,114,0,0,436307,129956,0,0,0,0,0
688001.SH,688001,20220812,95508000,372900,545,20323,1498,0,,,588851,21931354,379500,366300,374500,375200,373400,373500,373600,373700,374500,374700,374900,375000,375600,375900,1600,600,1419,415,700,1000,900,400,200,1616,372900,372800,372100,372000,371800,371700,371100,371000,370900,370700,455,1326,200,1000,5699,860,200,2498,500,114,0,0,437855,134411,0,0,0,0,0
688001.SH,688001,20220812,95511000,372800,2081,77584,1507,0,,,590932,22008938,379500,366300,374500,375200,372800,372900,373500,373600,373700,374500,374700,374900,375000,375600,237,945,600,1419,415,700,800,900,400,200,372100,372000,371800,371700,371100,371000,370900,370700,370500,370300,200,1000,5699,860,200,2498,500,114,300,200,0,0,437237,132630,0,0,0,0,0
688001.SH,688001,20220812,95515000,372800,0,0,1507,0,,,590932,22008938,379500,366300,374500,375200,372700,372800,372900,373500,373600,373700,374500,374700,374900,375000,1600,237,945,600,1419,415,700,800,900,400,372100,372000,371800,371700,371100,371000,370900,370700,370500,370300,200,1000,5699,860,200,2498,500,114,300,200,0,0,438837,132630,0,0,0,0,0
688001.SH,688001,20220812,95518000,372800,0,0,1507,0,,,590932,22008938,379500,366300,374500,375200,372700,372800,372900,373500,373600,373700,374500,374700,374900,375000,1600,37,945,600,1419,415,700,800,900,400,372100,372000,371800,371700,371100,371000,370900,370700,370500,370300,200,1000,5699,860,200,2498,500,114,300,200,0,0,438637,132630,0,0,0,0,0
688001.SH,688001,20220812,95521000,372800,0,0,1507,0,,,590932,22008938,379500,366300,374500,375200,372700,372900,373500,373600,373700,374500,374700,374900,375000,375600,1800,945,200,1219,415,700,800,900,400,200,372100,372000,371800,371700,371100,371000,370900,370700,370500,370300,600,1000,5699,860,200,2498,500,114,300,200,0,0,439200,133030,0,0,0,0,0
688001.SH,688001,20220812,95524000,372800,0,0,1507,0,,,590932,22008938,379500,366300,374500,375200,372700,372900,373500,373600,373700,374500,374700,374900,375000,375600,1800,945,200,1219,415,700,800,900,400,200,372100,372000,371800,371700,371100,371000,370900,370700,370500,370300,600,2058,5699,860,200,2498,500,114,300,200,0,0,439200,134088,0,0,0,0,0
688001.SH,688001,20220812,95527000,372800,0,0,1507,0,,,590932,22008938,379500,366300,374500,375200,372700,372900,373600,373700,374500,374700,374900,375000,375600,375900,2600,400,1219,415,700,800,900,400,200,1616,372100,372000,371800,371700,371100,371000,370900,370700,370500,370300,600,2058,5699,860,200,2498,500,114,300,200,0,0,439255,134088,0,0,0,0,0
688001.SH,688001,20220812,95530000,372800,0,0,1507,0,,,590932,22008938,379500,366300,374500,375200,372700,372900,373600,373700,374500,374700,374900,375000,375600,375900,2600,400,1219,415,700,800,900,400,200,1616,372100,372000,371800,371700,371100,371000,370900,370700,370500,370300,5814,2058,5699,860,700,2498,500,114,300,200,0,0,439255,139802,0,0,0,0,0
688001.SH,688001,20220812,95533000,372100,220,8186,1509,0,,,591152,22017124,379500,366300,374500,375200,372700,372900,373600,373700,374500,374700,374900,375000,375900,376500,2600,400,1219,415,700,800,900,400,1616,300,372100,372000,371800,371700,371100,371000,370900,370700,370500,370300,5794,2058,5699,860,700,2498,500,114,300,200,0,0,439055,139782,0,0,0,0,0
688001.SH,688001,20220812,95536000,372100,0,0,1509,0,,,591152,22017124,379500,366300,374500,375200,372700,372900,373600,373700,374500,374700,374900,375000,375900,376500,2000,400,1219,415,700,800,900,400,1616,300,372100,372000,371800,371700,371100,371000,370900,370700,370500,370300,5794,2058,5699,860,700,2498,500,114,300,200,0,0,438455,141782,0,0,0,0,0
688001.SH,688001,20220812,95539000,372100,0,0,1509,0,,,591152,22017124,379500,366300,374500,375200,372700,372900,373600,373700,374500,374700,374900,375000,375900,376500,2000,400,1219,415,700,800,900,400,1616,300,372200,372100,372000,371900,371800,371700,371100,371000,370900,370700,200,6094,2058,200,5699,860,700,2498,500,114,0,0,438455,142482,0,0,0,0,0
688001.SH,688001,20220812,95542000,372100,0,0,1509,0,,,591152,22017124,379500,366300,374500,375200,372700,372900,373600,373700,374500,374700,374900,375000,375900,376500,2301,400,1219,415,700,800,900,400,1616,300,372200,372100,372000,371900,371800,371700,371100,371000,370900,370700,400,6094,2058,200,5699,860,700,2498,500,114,0,0,438756,142682,0,0,0,0,0
688001.SH,688001,20220812,95545000,372100,0,0,1509,0,,,591152,22017124,379500,366300,374500,375200,372700,372900,373600,373700,374500,374700,374900,375000,375900,376500,2561,400,1219,415,700,800,900,400,1616,300,372200,372100,372000,371900,371800,371700,371100,371000,370900,370700,400,6094,2058,200,5699,860,700,2498,500,114,0,0,439016,142682,0,0,0,0,0
688001.SH,688001,20220812,95548000,372100,0,0,1509,0,,,591152,22017124,379500,366300,374500,375200,372700,372900,373600,373700,374500,374700,374900,375000,375900,376500,2861,400,1219,415,700,800,900,400,1616,300,372200,372100,372000,371900,371800,371700,371100,371000,370900,370700,400,6094,2058,200,5699,860,700,2498,500,114,0,0,439316,142682,0,0,0,0,0
688001.SH,688001,20220812,95551000,372100,0,0,1509,0,,,591152,22017124,379500,366300,374500,375200,372700,372900,373600,373700,374500,374700,374900,375000,375900,376500,2861,400,1219,415,700,800,900,400,1616,300,372200,372100,372000,371900,371800,371700,371100,371000,370900,370700,400,6094,2058,200,5699,860,700,2498,500,114,0,0,439716,142682,0,0,0,0,0
688001.SH,688001,20220812,95554000,372200,400,14888,1511,0,,,591552,22032012,379500,366300,374500,375200,372700,372900,373600,373700,374500,374700,374900,375000,375900,376500,2861,400,1219,415,700,800,900,400,1616,300,372100,372000,371900,371800,371700,371100,371000,370900,370700,370500,6094,2058,200,5699,860,700,2498,500,114,300,0,0,439716,142282,0,0,0,0,0
688001.SH,688001,20220812,95557000,372100,260,9675,1512,0,,,591812,22041687,379500,366300,374500,375200,372700,372900,373600,373700,374500,374700,374900,375000,375900,376500,2601,400,1219,415,700,800,900,400,1616,300,372100,372000,371900,371800,371700,371100,371000,370900,370700,370500,5834,2058,200,5699,860,700,2498,500,114,300,0,0,439456,142022,0,0,0,0,0
688001.SH,688001,20220812,95600000,372100,0,0,1512,0,,,591812,22041687,379500,366300,374500,375200,372700,372900,373600,373700,374500,374700,374900,375000,375900,376500,2601,400,1219,415,700,800,900,400,1616,300,372100,372000,371900,371800,371700,371100,371000,370900,370700,370500,5834,2058,200,5899,860,200,2498,500,114,300,0,0,439456,141722,0,0,0,0,0
688001.SH,688001,20220812,95603000,372100,400,14884,1515,0,,,592212,22056571,379500,366300,374500,375200,372700,373600,373700,374500,374700,374900,375000,375900,376500,378600,3601,1219,415,700,800,900,400,1616,300,700,372100,372000,371900,371800,371700,371100,371000,370900,370700,370500,5434,2058,200,5899,860,200,2498,500,114,300,0,0,440056,141322,0,0,0,0,0
688001.SH,688001,20220812,95606000,372700,200,7454,1516,0,,,592412,22064025,379500,366300,374500,375200,372700,373600,373700,374500,374700,374900,375000,375900,376500,378600,1501,1219,415,700,800,900,400,1616,300,700,372100,372000,371900,371800,371700,371100,371000,370900,370700,370500,5434,2058,200,5899,860,200,2498,500,114,300,0,0,437956,141122,0,0,0,0,0
688001.SH,688001,20220812,95609000,372100,600,22331,1519,0,,,593012,22086356,379500,366300,374500,375200,372700,373600,373700,374500,374700,374900,375000,375900,376500,378600,1501,1219,415,700,800,900,400,1616,300,700,372200,372100,372000,371900,371800,371700,371100,371000,370900,370700,500,5360,2058,200,5899,860,200,2498,500,114,0,0,437956,141548,0,0,0,0,0
688001.SH,688001,20220812,95612000,372200,301,11203,1520,0,,,593313,22097559,379500,366300,374500,375200,372700,373600,373700,374500,374700,374900,375000,375900,376500,378600,1200,1219,415,700,800,900,400,1616,300,700,372200,372100,372000,371900,371800,371700,371100,371000,370900,370700,399,5360,2058,200,5899,860,200,2498,500,114,0,0,437655,141447,0,0,0,0,0
688001.SH,688001,20220812,95616000,372200,200,7444,1522,0,,,593513,22105003,379500,366300,374500,375200,372700,373600,373700,374500,374700,374900,375000,375900,376500,378600,1200,1219,415,700,800,900,400,1616,300,700,372200,372100,372000,371900,371800,371700,371100,371000,370900,370700,199,5360,2058,200,5899,860,200,2498,500,114,0,0,437655,141247,0,0,0,0,0
688001.SH,688001,20220812,95620000,371800,8000,297652,1531,0,,,601513,22402655,379500,366300,374500,375200,372700,373600,373700,374500,374700,374900,375000,375900,376500,378600,1200,1219,415,700,800,900,400,1616,300,700,371800,371700,371100,371000,370900,370700,370500,370300,370200,370000,5716,860,200,2498,500,114,300,200,200,2200,0,0,437655,133247,0,0,0,0,0
688001.SH,688001,20220812,95623000,371800,0,0,1531,0,,,601513,22402655,379500,366300,374500,375200,372700,373600,373700,374500,374700,374900,375000,375900,376500,378600,1200,1219,415,700,800,900,400,1616,300,700,371800,371700,371100,371000,370900,370700,370500,370300,370200,370000,5716,860,200,2498,500,114,300,200,200,2200,0,0,437855,133247,0,0,0,0,0
688001.SH,688001,20220812,95627000,371800,0,0,1531,0,,,601513,22402655,379500,366300,374500,375200,372700,373600,373700,374500,374700,374900,375000,375900,376500,378600,1200,1219,415,700,1800,900,400,1616,300,700,371800,371700,371100,371000,370900,370700,370500,370300,370200,370000,5716,860,200,2498,500,114,300,200,200,2200,0,0,438855,133247,0,0,0,0,0
688001.SH,688001,20220812,95630000,371000,9274,344585,1541,0,,,610787,22747240,379500,366300,374500,375200,371000,371700,371800,372100,372700,373600,373700,374500,374700,374900,7936,800,232,1200,600,1219,415,700,1800,900,370900,370700,370500,370300,370200,370000,369600,368900,368500,368000,500,114,300,200,200,2200,6400,200,200,900,0,0,448423,123973,0,0,0,0,0
688001.SH,688001,20220812,95633000,371000,1100,40808,1543,0,,,611887,22788048,379500,366300,374500,375200,371000,371700,371800,372100,372700,373600,373700,374500,374700,374900,7036,800,232,1200,600,1219,415,700,1800,900,370900,370700,370500,370300,370200,370000,369600,368900,368500,368000,300,114,300,200,200,2200,6400,200,200,900,0,0,447523,123773,0,0,0,0,0
688001.SH,688001,20220812,95639000,371000,0,0,1543,0,,,611887,22788048,379500,366300,374500,375200,371000,371700,371800,372100,372700,373600,373700,374500,374700,374900,7036,800,232,1200,600,1219,415,700,1800,900,370900,370700,370500,370300,370200,370000,369600,368900,368500,368000,300,114,300,200,200,2200,6400,200,200,900,0,0,446523,123773,0,0,0,0,0
688001.SH,688001,20220812,95642000,371000,0,0,1543,0,,,611887,22788048,379500,366300,374500,375200,371000,371700,371800,372100,372700,373600,373700,374500,374700,374900,7036,800,232,1200,600,1219,415,700,1800,700,370900,370700,370500,370300,370200,370000,369600,368900,368500,368000,300,114,300,200,200,2200,2600,200,200,900,0,0,446323,120473,0,0,0,0,0
688001.SH,688001,20220812,95645000,371000,0,0,1543,0,,,611887,22788048,379500,366300,374500,375200,371000,371800,372100,372700,373600,373700,374500,374700,374900,375000,7036,232,1200,600,1219,415,700,1800,700,400,370900,370700,370500,370300,370200,370000,369600,368900,368500,368000,300,114,300,200,200,2200,2600,200,200,900,0,0,445523,120473,0,0,0,0,0
688001.SH,688001,20220812,95648000,371000,0,0,1543,0,,,611887,22788048,379500,366300,374500,375200,371000,371800,372100,372700,373600,373700,374500,374700,374900,375000,7036,232,1200,600,1219,415,700,1800,700,400,370900,370700,370500,370300,370200,370000,369600,368900,368500,368000,300,114,300,200,200,2200,2600,200,200,900,0,0,445523,120473,0,0,0,0,0
688001.SH,688001,20220812,95650000,371000,200,7420,1544,0,,,612087,22795468,379500,366300,374500,375200,371000,371800,372100,372700,373600,373700,374500,374700,374900,375000,6836,232,1200,600,1219,415,700,1800,700,400,370900,370700,370500,370300,370200,370000,368900,368500,368000,367900,300,114,300,200,200,2200,200,200,900,300,0,0,445323,122873,0,0,0,0,0
688001.SH,688001,20220812,95653000,371000,400,14840,1545,0,,,612487,22810308,379500,366300,374500,375200,371000,371800,372100,372700,373600,373700,374500,374700,374900,375000,6436,232,1200,600,1219,415,700,1800,700,400,370900,370700,370500,370300,370200,370000,368900,368500,368000,367900,300,114,300,200,200,2200,200,200,900,300,0,0,444923,122873,0,0,0,0,0
688001.SH,688001,20220812,95656000,370900,1944,72120,1550,0,,,614431,22882428,379500,366300,374500,375200,370900,371000,371800,372100,372700,373600,373700,374500,374700,374900,7491,4792,232,1200,600,1219,415,700,1800,700,370700,370500,370300,370200,370000,369100,368900,368500,368000,367900,114,300,200,200,2200,200,200,200,900,300,0,0,450770,122773,0,0,0,0,0
688001.SH,688001,20220812,95700000,370900,0,0,1550,0,,,614431,22882428,379500,366300,374500,375200,370900,371000,371800,372100,372700,373600,373700,374500,374700,374900,7491,4792,232,1200,400,1219,415,700,1800,700,370700,370500,370300,370200,370000,369100,368900,368500,368300,368000,114,300,1200,200,2200,200,200,200,2800,900,0,0,450570,126573,0,0,0,0,0
688001.SH,688001,20220812,95703000,370900,0,0,1550,0,,,614431,22882428,379500,366300,374500,375200,370900,371000,372100,372700,373600,373700,374500,374700,374900,375000,7491,4792,1200,400,1219,415,700,1800,700,400,370700,370500,370300,370200,370000,369100,368900,368500,368300,368000,114,300,1200,200,2200,200,200,200,2800,900,0,0,450338,126573,0,0,0,0,0
688001.SH,688001,20220812,95706000,370900,1499,55598,1554,0,,,615930,22938026,379500,366300,374500,375200,370900,371000,372100,372700,373600,373700,374500,374700,374900,375000,5992,4792,1200,400,1219,415,700,1800,700,400,370700,370500,370300,370200,370000,369100,368900,368500,368300,368000,314,300,1200,200,2200,200,200,200,2800,900,0,0,448839,126773,0,0,0,0,0
688001.SH,688001,20220812,95709000,370900,1010,37460,1558,0,,,616940,22975486,379500,366300,374500,375200,370900,371000,372100,372700,373600,373700,374500,374700,374900,375000,4982,4792,1200,400,1219,415,700,1800,700,400,370800,370700,370500,370300,370200,370000,369100,368900,368500,368300,500,314,500,1200,200,2200,200,200,200,2800,0,0,447829,127473,0,0,0,0,0
688001.SH,688001,20220812,95712000,370900,3500,129811,1566,0,,,620440,23105297,379500,366300,374500,375200,370900,371000,372100,372700,373600,373700,374500,374700,374900,375000,1882,4792,1200,400,1219,415,700,1800,700,400,370800,370700,370500,370400,370300,370200,370000,369100,368900,368500,300,314,500,300,1200,200,2200,200,200,200,0,0,444729,127573,0,0,0,0,0
688001.SH,688001,20220812,95715000,371000,2700,100152,1574,0,,,623140,23205449,379500,366300,374500,375200,372100,372700,373600,373700,374500,374700,374900,375000,375900,376500,1200,400,1219,415,700,1800,700,400,1616,300,371000,370800,370700,370500,370400,370300,370200,370000,369100,368900,200,300,314,500,300,1200,200,2200,200,200,0,0,438055,127773,0,0,0,0,0
688001.SH,688001,20220812,95718000,371000,0,0,1574,0,,,623140,23205449,379500,366300,374500,375200,372100,372200,372700,373600,373700,374500,374700,374900,375000,375900,1200,200,400,1219,415,700,1800,700,400,1616,371100,371000,370900,370800,370700,370500,370400,370300,370200,370000,200,200,300,300,314,500,300,1200,200,2200,0,0,438255,128273,0,0,0,0,0
