万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量
688001.SH,688001,20220812,93013910,0,210954,D,S,374300,200
688001.SH,688001,20220812,93013980,0,241870,A,S,378100,300
688001.SH,688001,20220812,93014030,0,225370,D,S,374300,500
688001.SH,688001,20220812,93014050,0,242102,A,B,361000,500
688001.SH,688001,20220812,93014180,0,242437,A,S,373700,200
688001.SH,688001,20220812,93014180,0,242458,A,S,374500,263
688001.SH,688001,20220812,93014580,0,172886,D,S,373900,200
688001.SH,688001,20220812,93015130,0,245168,A,S,373800,200
688001.SH,688001,20220812,93015180,0,214230,D,S,374300,200
688001.SH,688001,20220812,93015510,0,247096,A,B,366300,200
688001.SH,688001,20220812,93015540,0,247148,A,S,373800,200
688001.SH,688001,20220812,93015870,0,233935,D,S,374300,394
688001.SH,688001,20220812,93015950,0,248486,A,S,400800,283
688001.SH,688001,20220812,93016180,0,205763,D,S,374400,400
688001.SH,688001,20220812,93017010,0,245168,D,S,373800,200
688001.SH,688001,20220812,93018170,0,247148,D,S,373800,200
688001.SH,688001,20220812,93018280,0,254177,A,S,377700,500
688001.SH,688001,20220812,93023800,0,149546,D,S,375000,5757
688001.SH,688001,20220812,93024030,0,261996,A,B,372000,200
688001.SH,688001,20220812,93024150,0,224041,D,S,373800,84
688001.SH,688001,20220812,93024840,0,202064,D,S,375200,2000
688001.SH,688001,20220812,93025130,0,264247,A,B,372100,500
688001.SH,688001,20220812,93025420,0,264506,A,B,365000,500
688001.SH,688001,20220812,93027980,0,267996,A,S,450200,1000
688001.SH,688001,20220812,93030310,0,270861,A,S,373800,1330
688001.SH,688001,20220812,93030510,0,238701,D,S,373800,221
688001.SH,688001,20220812,93030540,0,271557,A,S,373900,210
688001.SH,688001,20220812,93030630,0,271763,A,B,372000,629
688001.SH,688001,20220812,93031140,0,272397,A,S,372000,4273
688001.SH,688001,20220812,93032850,0,273918,A,B,368000,500
688001.SH,688001,20220812,93033300,0,204785,D,S,373900,200
688001.SH,688001,20220812,93033300,0,206941,D,S,373900,200
688001.SH,688001,20220812,93033490,0,275469,A,S,372000,200
688001.SH,688001,20220812,93033490,0,275470,A,S,372000,200
688001.SH,688001,20220812,93036140,0,278092,A,B,371200,200
688001.SH,688001,20220812,93036190,0,278182,A,B,371200,200
688001.SH,688001,20220812,93036190,0,278183,A,B,371200,200
688001.SH,688001,20220812,93036310,0,278609,A,B,371200,400
688001.SH,688001,20220812,93036340,0,278700,A,B,371200,400
688001.SH,688001,20220812,93036530,0,279206,A,B,371200,200
688001.SH,688001,20220812,93036670,0,271557,D,S,373900,210
688001.SH,688001,20220812,93036790,0,279552,A,S,372000,225
688001.SH,688001,20220812,93037360,0,280126,A,S,372000,500
688001.SH,688001,20220812,93038300,0,270861,D,S,373800,1330
688001.SH,688001,20220812,93039360,0,282596,A,B,371200,277
688001.SH,688001,20220812,93041230,0,187535,D,S,374000,200
688001.SH,688001,20220812,93042130,0,280126,D,S,372000,500
688001.SH,688001,20220812,93042670,0,286821,A,B,371300,1900
688001.SH,688001,20220812,93042680,0,286841,A,B,371300,200
688001.SH,688001,20220812,93043490,0,287580,A,S,398800,600
688001.SH,688001,20220812,93045680,0,278092,D,B,371200,200
688001.SH,688001,20220812,93045680,0,290233,A,B,371400,200
688001.SH,688001,20220812,93045680,0,290234,A,B,372000,843
688001.SH,688001,20220812,93045680,0,290239,A,B,372000,400
688001.SH,688001,20220812,93045690,0,278609,D,B,371200,400
688001.SH,688001,20220812,93045690,0,290251,A,B,371400,500
688001.SH,688001,20220812,93045720,0,278183,D,B,371200,200
688001.SH,688001,20220812,93045720,0,278182,D,B,371200,200
688001.SH,688001,20220812,93045960,0,290545,A,B,371400,277
688001.SH,688001,20220812,93046410,0,165475,D,S,374400,500
688001.SH,688001,20220812,93046490,0,291098,A,B,372000,1000
688001.SH,688001,20220812,93047300,0,278700,D,B,371200,400
688001.SH,688001,20220812,93048090,0,290239,D,B,372000,400
688001.SH,688001,20220812,93048530,0,290233,D,B,371400,200
688001.SH,688001,20220812,93048750,0,293604,A,B,372100,318
688001.SH,688001,20220812,93051910,0,297073,A,B,374400,1891
688001.SH,688001,20220812,93053730,0,194807,D,B,369000,200
688001.SH,688001,20220812,93054510,0,279206,D,B,371200,200
688001.SH,688001,20220812,93054710,0,291098,D,B,372000,1000
688001.SH,688001,20220812,93059820,0,304897,A,B,373000,200
688001.SH,688001,20220812,93100990,0,286841,D,B,371300,200
688001.SH,688001,20220812,93102380,0,307876,A,S,383800,200
688001.SH,688001,20220812,93110100,0,318424,A,S,374400,109
688001.SH,688001,20220812,93110320,0,318633,A,S,374500,200
688001.SH,688001,20220812,93111340,0,319453,A,S,420000,10000
688001.SH,688001,20220812,93112220,0,320550,A,S,374300,200
688001.SH,688001,20220812,93112300,0,321053,A,S,374300,200
688001.SH,688001,20220812,93112320,0,321230,A,S,374300,200
688001.SH,688001,20220812,93112460,0,321684,A,S,374300,200
688001.SH,688001,20220812,93112540,0,322020,A,S,374300,200
688001.SH,688001,20220812,93112550,0,322075,A,S,374300,200
688001.SH,688001,20220812,93112720,0,322409,A,B,373100,1055
688001.SH,688001,20220812,93112850,0,322585,A,S,374400,200
688001.SH,688001,20220812,93115660,0,326259,A,B,373200,1100
688001.SH,688001,20220812,93115660,0,326260,A,S,374200,200
688001.SH,688001,20220812,93115660,0,326262,A,S,374200,200
688001.SH,688001,20220812,93115770,0,326459,A,S,374200,200
688001.SH,688001,20220812,93115770,0,326460,A,S,374200,200
688001.SH,688001,20220812,93115960,0,326694,A,S,374200,200
688001.SH,688001,20220812,93116390,0,327088,A,S,374200,200
688001.SH,688001,20220812,93118670,0,290251,D,B,371400,500
688001.SH,688001,20220812,93118680,0,330035,A,S,374100,200
688001.SH,688001,20220812,93118690,0,330063,A,B,373200,843
688001.SH,688001,20220812,93118720,0,330092,A,S,373800,200
688001.SH,688001,20220812,93118720,0,330093,A,S,373800,231
688001.SH,688001,20220812,93118720,0,330094,A,S,373800,200
688001.SH,688001,20220812,93118720,0,330095,A,S,373800,200
688001.SH,688001,20220812,93118720,0,330097,A,B,373300,705
688001.SH,688001,20220812,93118720,0,330099,A,S,373800,209
688001.SH,688001,20220812,93118750,0,330118,A,S,373800,364
688001.SH,688001,20220812,93118770,0,330155,A,S,373800,200
688001.SH,688001,20220812,93118790,0,330163,A,S,373800,230
688001.SH,688001,20220812,93118830,0,330207,A,S,373800,200
688001.SH,688001,20220812,93118860,0,330255,A,S,373800,287
688001.SH,688001,20220812,93122130,0,333970,A,B,370000,1000
688001.SH,688001,20220812,93124680,0,337131,A,S,373800,200
688001.SH,688001,20220812,93124680,0,337136,A,S,373800,200
688001.SH,688001,20220812,93124730,0,330097,D,B,373300,705
688001.SH,688001,20220812,93124790,0,337285,A,S,374000,387
688001.SH,688001,20220812,93127130,0,339259,A,S,374400,200
688001.SH,688001,20220812,93127320,0,326259,D,B,373200,1100
688001.SH,688001,20220812,93127390,0,330095,D,S,373800,200
688001.SH,688001,20220812,93127390,0,330093,D,S,373800,231
688001.SH,688001,20220812,93127390,0,330094,D,S,373800,200
688001.SH,688001,20220812,93127390,0,330092,D,S,373800,200
688001.SH,688001,20220812,93127390,0,330099,D,S,373800,209
688001.SH,688001,20220812,93127400,0,330163,D,S,373800,230
688001.SH,688001,20220812,93127420,0,330118,D,S,373800,364
688001.SH,688001,20220812,93127460,0,330155,D,S,373800,200
688001.SH,688001,20220812,93127460,0,330207,D,S,373800,200
688001.SH,688001,20220812,93127470,0,330255,D,S,373800,287
688001.SH,688001,20220812,93128910,0,341677,A,S,383800,1000
688001.SH,688001,20220812,93130090,0,342617,A,S,373800,200
688001.SH,688001,20220812,93130100,0,342643,A,S,374400,171
688001.SH,688001,20220812,93130420,0,330063,D,B,373200,843
688001.SH,688001,20220812,93130910,0,342643,D,S,374400,171
688001.SH,688001,20220812,93133070,0,346128,A,S,373800,154
688001.SH,688001,20220812,93133380,0,322409,D,B,373100,384
688001.SH,688001,20220812,93134630,0,348320,A,S,373100,100
688001.SH,688001,20220812,93136030,0,349376,A,S,373200,404
688001.SH,688001,20220812,93136120,0,346128,D,S,373800,154
688001.SH,688001,20220812,93136250,0,349738,A,S,373100,200
688001.SH,688001,20220812,93136280,0,349793,A,S,373000,154
688001.SH,688001,20220812,93136650,0,350569,A,S,373000,200
688001.SH,688001,20220812,93136700,0,350619,A,S,373000,364
688001.SH,688001,20220812,93136710,0,350627,A,S,373000,230
688001.SH,688001,20220812,93136760,0,337285,D,S,374000,387
688001.SH,688001,20220812,93136790,0,350756,A,S,373000,287
688001.SH,688001,20220812,93137230,0,348320,D,S,373100,100
688001.SH,688001,20220812,93137530,0,351398,A,S,373100,200
688001.SH,688001,20220812,93138980,0,326260,D,S,374200,200
688001.SH,688001,20220812,93138980,0,352558,A,S,372900,200
688001.SH,688001,20220812,93138980,0,320550,D,S,374300,200
688001.SH,688001,20220812,93138980,0,326262,D,S,374200,200
688001.SH,688001,20220812,93138980,0,352559,A,S,372900,200
688001.SH,688001,20220812,93138980,0,352560,A,S,372900,200
688001.SH,688001,20220812,93139020,0,337136,D,S,373800,85
688001.SH,688001,20220812,93139020,0,321684,D,S,374300,200
688001.SH,688001,20220812,93139030,0,326460,D,S,374200,200
688001.SH,688001,20220812,93139030,0,352604,A,S,372900,200
688001.SH,688001,20220812,93139030,0,352605,A,S,372900,200
688001.SH,688001,20220812,93139050,0,321230,D,S,374300,200
688001.SH,688001,20220812,93139050,0,352627,A,S,372900,200
688001.SH,688001,20220812,93139070,0,327088,D,S,374200,200
688001.SH,688001,20220812,93139070,0,326694,D,S,374200,200
688001.SH,688001,20220812,93139090,0,321053,D,S,374300,200
688001.SH,688001,20220812,93139090,0,326459,D,S,374200,200
688001.SH,688001,20220812,93139100,0,352682,A,S,372900,200
688001.SH,688001,20220812,93139100,0,322075,D,S,374300,200
688001.SH,688001,20220812,93139130,0,322020,D,S,374300,200
688001.SH,688001,20220812,93139210,0,352922,A,S,372900,200
688001.SH,688001,20220812,93139210,0,352923,A,S,372900,200
688001.SH,688001,20220812,93139210,0,352924,A,S,372900,200
688001.SH,688001,20220812,93139510,0,293604,D,B,372100,318
688001.SH,688001,20220812,93139580,0,353797,A,S,388800,1000
688001.SH,688001,20220812,93140660,0,354786,A,S,373100,3462
688001.SH,688001,20220812,93140740,0,354841,A,S,393900,6000
688001.SH,688001,20220812,93141100,0,339259,D,S,374400,200
688001.SH,688001,20220812,93142020,0,330035,D,S,374100,200
688001.SH,688001,20220812,93142020,0,355952,A,S,372800,200
688001.SH,688001,20220812,93142020,0,355976,A,S,372800,200
688001.SH,688001,20220812,93142070,0,356136,A,S,372800,200
688001.SH,688001,20220812,93142100,0,356273,A,S,374300,200
688001.SH,688001,20220812,93142120,0,349793,D,S,373000,154
688001.SH,688001,20220812,93142180,0,349738,D,S,373100,200
688001.SH,688001,20220812,93142280,0,356663,A,S,372400,154
688001.SH,688001,20220812,93142550,0,357336,A,S,372900,200
688001.SH,688001,20220812,93144670,0,359187,A,S,449800,500
688001.SH,688001,20220812,93144980,0,290234,D,B,372000,443
688001.SH,688001,20220812,93145010,0,359481,A,S,371900,200
688001.SH,688001,20220812,93145010,0,359482,A,S,371900,200
688001.SH,688001,20220812,93145010,0,350569,D,S,373000,200
688001.SH,688001,20220812,93145010,0,359490,A,S,371900,209
688001.SH,688001,20220812,93145030,0,350619,D,S,373000,364
688001.SH,688001,20220812,93145070,0,359562,A,S,372200,13
688001.SH,688001,20220812,93145070,0,350627,D,S,373000,230
688001.SH,688001,20220812,93145100,0,350756,D,S,373000,287
688001.SH,688001,20220812,93145100,0,359641,A,S,371900,200
688001.SH,688001,20220812,93145170,0,357336,D,S,372900,200
688001.SH,688001,20220812,93145560,0,360892,A,S,372400,200
688001.SH,688001,20220812,93148030,0,362877,A,S,371500,200
688001.SH,688001,20220812,93148060,0,342617,D,S,373800,200
688001.SH,688001,20220812,93148110,0,359562,D,S,372200,13
688001.SH,688001,20220812,93148120,0,356663,D,S,372400,154
688001.SH,688001,20220812,93148160,0,363140,A,S,371500,287
688001.SH,688001,20220812,93148280,0,363417,A,S,371600,13
688001.SH,688001,20220812,93148280,0,363473,A,S,371600,154
688001.SH,688001,20220812,93148490,0,290545,D,B,371400,277
688001.SH,688001,20220812,93148490,0,282596,D,B,371200,277
688001.SH,688001,20220812,93149750,0,365254,A,S,393800,1000
688001.SH,688001,20220812,93150980,0,286821,D,B,371300,1600
688001.SH,688001,20220812,93151010,0,366295,A,S,371200,231
688001.SH,688001,20220812,93151040,0,366326,A,S,371200,364
688001.SH,688001,20220812,93151050,0,360892,D,S,372400,200
688001.SH,688001,20220812,93151110,0,366412,A,S,371200,200
688001.SH,688001,20220812,93151110,0,366413,A,S,371200,200
688001.SH,688001,20220812,93151110,0,363417,D,S,371600,13
688001.SH,688001,20220812,93151110,0,366434,A,S,371200,230
688001.SH,688001,20220812,93151120,0,363473,D,S,371600,154
688001.SH,688001,20220812,93151340,0,367175,A,S,371400,13
688001.SH,688001,20220812,93151340,0,367265,A,S,371400,154
688001.SH,688001,20220812,93151390,0,367474,A,S,371500,200
688001.SH,688001,20220812,93151970,0,368285,A,S,371800,2308
688001.SH,688001,20220812,93152650,0,367175,D,S,371400,13
688001.SH,688001,20220812,93154770,0,359482,D,S,371900,200
688001.SH,688001,20220812,93154770,0,359490,D,S,371900,209
688001.SH,688001,20220812,93154820,0,367265,D,S,371400,154
688001.SH,688001,20220812,93154840,0,359641,D,S,371900,200
688001.SH,688001,20220812,93154910,0,363140,D,S,371500,267
688001.SH,688001,20220812,93154970,0,371538,A,S,371100,154
688001.SH,688001,20220812,93155150,0,356273,D,S,374300,200
688001.SH,688001,20220812,93156140,0,372439,A,S,373600,200
688001.SH,688001,20220812,93157400,0,373890,A,S,371100,200
688001.SH,688001,20220812,93157560,0,374117,A,S,371100,200
688001.SH,688001,20220812,93157790,0,374418,A,S,371100,200
688001.SH,688001,20220812,93157810,0,366295,D,S,371200,231
688001.SH,688001,20220812,93157820,0,366326,D,S,371200,364
688001.SH,688001,20220812,93157820,0,367474,D,S,371500,200
688001.SH,688001,20220812,93157860,0,366434,D,S,371200,230
688001.SH,688001,20220812,93157870,0,366412,D,S,371200,200
688001.SH,688001,20220812,93157870,0,366413,D,S,371200,200
688001.SH,688001,20220812,93158130,0,374706,A,S,371100,200
688001.SH,688001,20220812,93158570,0,375036,A,S,371100,200
688001.SH,688001,20220812,93158770,0,375188,A,S,371000,492
688001.SH,688001,20220812,93158770,0,375189,A,S,371000,396
688001.SH,688001,20220812,93158770,0,375190,A,S,371000,389
688001.SH,688001,20220812,93158790,0,368285,D,S,371800,2308
688001.SH,688001,20220812,93158990,0,375339,A,S,371000,500
688001.SH,688001,20220812,93159200,0,375546,A,S,371000,200
688001.SH,688001,20220812,93159260,0,375588,A,S,371000,200
688001.SH,688001,20220812,93159260,0,375589,A,S,371000,200
688001.SH,688001,20220812,93159280,0,375592,A,S,371000,337
688001.SH,688001,20220812,93159280,0,375593,A,S,371000,329
688001.SH,688001,20220812,93159330,0,375634,A,S,371000,305
688001.SH,688001,20220812,93159390,0,375694,A,S,371000,438
688001.SH,688001,20220812,93159540,0,375786,A,S,371000,1000
688001.SH,688001,20220812,93159580,0,375807,A,S,371000,200
688001.SH,688001,20220812,93159590,0,375810,A,S,371000,200
688001.SH,688001,20220812,93159610,0,375825,A,S,371000,200
688001.SH,688001,20220812,93159730,0,375901,A,S,371500,500
688001.SH,688001,20220812,93159850,0,375991,A,S,371000,200
688001.SH,688001,20220812,93200550,0,377185,A,S,450000,500
688001.SH,688001,20220812,93200590,0,377239,A,S,398800,1000
688001.SH,688001,20220812,93200730,0,371538,D,S,371100,154
688001.SH,688001,20220812,93200880,0,377574,A,S,370800,400
688001.SH,688001,20220812,93200880,0,377577,A,S,370900,154
688001.SH,688001,20220812,93201350,0,354786,D,S,373100,3462
688001.SH,688001,20220812,93201540,0,378191,A,S,370800,243
688001.SH,688001,20220812,93203640,0,352558,D,S,372900,200
688001.SH,688001,20220812,93203640,0,381074,A,S,370900,200
688001.SH,688001,20220812,93203640,0,352559,D,S,372900,200
688001.SH,688001,20220812,93203640,0,381084,A,S,370900,200
688001.SH,688001,20220812,93203640,0,352560,D,S,372900,200
688001.SH,688001,20220812,93203640,0,381085,A,S,370900,200
688001.SH,688001,20220812,93203670,0,355976,D,S,372800,200
688001.SH,688001,20220812,93203690,0,352682,D,S,372900,200
688001.SH,688001,20220812,93203700,0,381216,A,S,370900,200
688001.SH,688001,20220812,93203730,0,352627,D,S,372900,200
688001.SH,688001,20220812,93203730,0,381251,A,S,370900,200
688001.SH,688001,20220812,93203750,0,381263,A,S,370900,200
688001.SH,688001,20220812,93203750,0,352922,D,S,372900,200
688001.SH,688001,20220812,93203750,0,352923,D,S,372900,200
688001.SH,688001,20220812,93203760,0,356136,D,S,372800,200
688001.SH,688001,20220812,93203760,0,352605,D,S,372900,200
688001.SH,688001,20220812,93203800,0,352924,D,S,372900,200
688001.SH,688001,20220812,93203850,0,381391,A,S,370900,200
688001.SH,688001,20220812,93203850,0,381393,A,S,370900,200
688001.SH,688001,20220812,93203850,0,381400,A,S,370900,200
688001.SH,688001,20220812,93203860,0,381410,A,S,370900,200
688001.SH,688001,20220812,93203920,0,352604,D,S,372900,200
688001.SH,688001,20220812,93203920,0,355952,D,S,372800,200
688001.SH,688001,20220812,93203920,0,381470,A,S,370900,200
688001.SH,688001,20220812,93205150,0,382553,A,S,370200,338
688001.SH,688001,20220812,93205300,0,382664,A,S,370900,2000
688001.SH,688001,20220812,93207350,0,385241,A,S,385000,1000
688001.SH,688001,20220812,93207610,0,375825,D,S,371000,200
688001.SH,688001,20220812,93207770,0,385600,A,S,370000,12200
688001.SH,688001,20220812,93208590,0,386239,A,S,370100,200
688001.SH,688001,20220812,93209130,0,372439,D,S,373600,200
688001.SH,688001,20220812,93209300,0,387429,A,S,369900,700
688001.SH,688001,20220812,93209320,0,381074,D,S,370900,200
688001.SH,688001,20220812,93209320,0,387446,A,S,369900,200
688001.SH,688001,20220812,93209320,0,381084,D,S,370900,200
688001.SH,688001,20220812,93209320,0,387464,A,S,369900,200
688001.SH,688001,20220812,93209320,0,381085,D,S,370900,200
688001.SH,688001,20220812,93209320,0,387465,A,S,369900,200
688001.SH,688001,20220812,93209320,0,387514,A,S,369600,200
688001.SH,688001,20220812,93209320,0,387523,A,S,369600,200
688001.SH,688001,20220812,93209340,0,387594,A,B,369300,400
688001.SH,688001,20220812,93209370,0,387688,A,S,369900,200
688001.SH,688001,20220812,93209400,0,381470,D,S,370900,200
688001.SH,688001,20220812,93209400,0,387766,A,S,369900,200
688001.SH,688001,20220812,93209400,0,381251,D,S,370900,200
688001.SH,688001,20220812,93209400,0,387790,A,S,369900,200
688001.SH,688001,20220812,93209420,0,381216,D,S,370900,200
688001.SH,688001,20220812,93209420,0,387830,A,S,369900,200
688001.SH,688001,20220812,93209420,0,387833,A,S,369900,200
688001.SH,688001,20220812,93209420,0,381263,D,S,370900,200
688001.SH,688001,20220812,93209430,0,387872,A,S,369900,200
688001.SH,688001,20220812,93209450,0,381400,D,S,370900,200
688001.SH,688001,20220812,93209450,0,381391,D,S,370900,200
